departement,code_ancien_canton,nom_ancien_canton,code_nouveau_canton,nom_nouveau_canton,nb_communes
48,4808,Fournels,484801,Peyre en Aubrac,10
48,4809,Grandrieu,484806,Grandrieu,4
48,4809,Grandrieu,484807,Langogne,1
48,4810,Langogne,484807,Langogne,8
48,4811,Malzieu-Ville,484811,Saint-Alban-sur-Limagnole,7
48,4811,Malzieu-Ville,484812,Saint-Chély-d'Apcher,2
48,4812,Marvejols,484803,Bourgs sur Colagne,5
48,4812,Marvejols,484808,Marvejols,4
48,4812,Marvejols,484801,Peyre en Aubrac,2
48,4813,Massegros,484802,La Canourgue,1
48,4814,Mende-Nord,484806,Grandrieu,3
48,4814,Mende-Nord,484811,Saint-Alban-sur-Limagnole,1
48,4815,Meyrueis,484805,Florac Trois Rivières,5
48,4815,Meyrueis,484804,Le Collet-de-Dèze,1
48,4816,Nasbinals,484801,Peyre en Aubrac,5
48,4817,Pont-de-Montvert,484813,Saint-Etienne-du-Valdonnez,2
48,4817,Pont-de-Montvert,484804,Le Collet-de-Dèze,1
48,4818,Saint-Alban-sur-Limagnole,484811,Saint-Alban-sur-Limagnole,5
48,4819,Saint-Amans,484811,Saint-Alban-sur-Limagnole,4
48,4819,Saint-Amans,484808,Marvejols,1
48,4820,Saint-Chély-d'Apcher,484812,Saint-Chély-d'Apcher,4
48,4820,Saint-Chély-d'Apcher,484801,Peyre en Aubrac,3
48,4821,Sainte-Enimie,484805,Florac Trois Rivières,2
48,4821,Sainte-Enimie,484802,La Canourgue,1
48,4822,Saint-Germain-de-Calberte,484804,Le Collet-de-Dèze,11
48,4823,Saint-Germain-du-Teil,484801,Peyre en Aubrac,4
48,4823,Saint-Germain-du-Teil,484803,Bourgs sur Colagne,2
48,4824,Villefort,484813,Saint-Etienne-du-Valdonnez,7
48,4825,Mende-Sud,484813,Saint-Etienne-du-Valdonnez,4
48,4825,Mende-Sud,484803,Bourgs sur Colagne,1
48,4899,,484899,Mende,1
49,4901,Angers-Nord-Est,494906,Angers-6,2
49,4901,Angers-Nord-Est,494905,Angers-5,1
49,4902,Angers-Est,494906,Angers-6,1
49,4902,Angers-Est,494907,Angers-7,1
49,4904,Baugé,494908,Beaufort-en-Anjou,1
49,4905,Beaufort-en-Vallée,494908,Beaufort-en-Anjou,3
49,4905,Beaufort-en-Vallée,494907,Angers-7,1
49,4906,Beaupréau,494909,Beaupréau-en-Mauges,2
49,4906,Beaupréau,494918,Sèvremoine,1
49,4907,Candé,494920,Segré-en-Anjou Bleu,5
49,4908,Chalonnes-sur-Loire,494910,Chalonnes-sur-Loire,4
49,4909,Champtoceaux,494916,Mauges-sur-Loire,1
49,4910,Châteauneuf-sur-Sarthe,494921,Tiercé,6
49,4911,Chemillé,494911,Chemillé-en-Anjou,1
49,4912,Cholet  2e  Canton,494913,Cholet-2,9
49,4913,Doué-la-Fontaine,494914,Doué-en-Anjou,4
49,4914,Durtal,494921,Tiercé,6
49,4915,Gennes,494914,Doué-en-Anjou,1
49,4916,Lion-d'Angers,494921,Tiercé,5
49,4916,Lion-d'Angers,494987,Erdre-en-Anjou,1
49,4917,Longué-Jumelles,494915,Longué-Jumelles,8
49,4918,Louroux-Béconnais,494910,Chalonnes-sur-Loire,4
49,4918,Louroux-Béconnais,494903,Angers-3,1
49,4919,Montfaucon-Montigné,494918,Sèvremoine,2
49,4920,Montreuil-Bellay,494914,Doué-en-Anjou,11
49,4921,Montrevault,494909,Beaupréau-en-Mauges,1
49,4922,Noyant,494908,Beaufort-en-Anjou,2
49,4923,Ponts-de-Cé,494917,Les Ponts-de-Cé,7
49,4923,Ponts-de-Cé,494902,Angers-2,1
49,4923,Ponts-de-Cé,494907,Angers-7,1
49,4923,Ponts-de-Cé,494911,Chemillé-en-Anjou,1
49,4924,Pouancé,494920,Segré-en-Anjou Bleu,5
49,4925,Saint-Florent-le-Vieil,494916,Mauges-sur-Loire,1
49,4926,Saint-Georges-sur-Loire,494910,Chalonnes-sur-Loire,5
49,4926,Saint-Georges-sur-Loire,494903,Angers-3,4
49,4927,Allonnes,494915,Longué-Jumelles,7
49,4928,Saumur-Nord,494915,Longué-Jumelles,1
49,4928,Saumur-Nord,494985,Gennes-Val-de-Loire,1
49,4929,Saumur-Sud,494919,Saumur,10
49,4929,Saumur-Sud,494914,Doué-en-Anjou,1
49,4930,Segré,494920,Segré-en-Anjou Bleu,1
49,4931,Seiches-sur-le-Loir,494906,Angers-6,8
49,4932,Thouarcé,494911,Chemillé-en-Anjou,4
49,4932,Thouarcé,494986,Brissac Loire Aubance,1
49,4933,Tiercé,494905,Angers-5,4
49,4933,Tiercé,494921,Tiercé,2
49,4933,Tiercé,494906,Angers-6,1
49,4934,Vihiers,494913,Cholet-2,9
49,4934,Vihiers,494911,Chemillé-en-Anjou,1
49,4935,Cholet  1er Canton,494918,Sèvremoine,2
49,4936,Angers-Trélazé,494907,Angers-7,2
49,4938,Angers-Ouest,494902,Angers-2,1
49,4938,Angers-Ouest,494903,Angers-3,1
49,4939,Angers-Nord,494903,Angers-3,1
49,4939,Angers-Nord,494904,Angers-4,1
49,4939,Angers-Nord,494905,Angers-5,1
49,4939,Angers-Nord,494989,Longuenée-en-Anjou,1
49,4940,Cholet  3e  Canton,494913,Cholet-2,1
49,4940,Cholet  3e  Canton,494918,Sèvremoine,1
49,4941,Angers-Nord-Ouest,494904,Angers-4,1
49,4997,,494999,Cholet,1
49,4998,,494998,Angers,1
49,4999,,494919,Saumur,1
50,5001,Avranches,505002,Avranches,5
50,5001,Avranches,505015,Isigny-le-Buat,4
50,5001,Avranches,505019,Pontorson,2
50,5001,Avranches,505084,Avranches,1
50,5002,Barenton,505016,Le Mortainais,4
50,5003,Barneville-Carteret,505017,Les Pieux,13
50,5004,Beaumont-Hague,505014,La Hague,1
50,5005,Brécey,505015,Isigny-le-Buat,14
50,5006,Bréhal,505003,Bréhal,14
50,5007,Bricquebec,505004,Bricquebec-en-Cotentin,9
50,5008,Canisy,505023,Saint-Lô-2,5
50,5009,Carentan,505005,Carentan-les-Marais,4
50,5009,Carentan,505001,Agon-Coutainville,2
50,5009,Carentan,505083,Carentan-les-Marais,1
50,5010,Cerisy-la-Salle,505020,Quettreville-sur-Sienne,10
50,5012,Coutances,505010,Coutances,7
50,5013,Ducey,505019,Pontorson,10
50,5014,Gavray,505020,Quettreville-sur-Sienne,10
50,5015,Granville,505013,Granville,4
50,5015,Granville,505003,Bréhal,2
50,5016,Haye-du-Puits,505011,Créances,8
50,5016,Haye-du-Puits,505005,Carentan-les-Marais,1
50,5017,Haye-Pesnel,505003,Bréhal,11
50,5017,Haye-Pesnel,505002,Avranches,1
50,5017,Haye-Pesnel,505027,Villedieu-les-Poêles-Rouffigny,1
50,5018,Isigny-le-Buat,505015,Isigny-le-Buat,1
50,5019,Juvigny-le-Tertre,505015,Isigny-le-Buat,3
50,5020,Lessay,505011,Créances,9
50,5020,Lessay,505001,Agon-Coutainville,1
50,5021,Marigny,505022,Saint-Lô-1,7
50,5021,Marigny,505023,Saint-Lô-2,1
50,5022,Montebourg,505025,Valognes,22
50,5023,Montmartin-sur-Mer,505020,Quettreville-sur-Sienne,4
50,5023,Montmartin-sur-Mer,505010,Coutances,2
50,5024,Mortain,505016,Le Mortainais,5
50,5025,Cherbourg-Octeville-Sud-Ouest,505008,Cherbourg-en-Cotentin-3,5
50,5026,Percy,505027,Villedieu-les-Poêles-Rouffigny,11
50,5027,Périers,505001,Agon-Coutainville,9
50,5027,Périers,505005,Carentan-les-Marais,1
50,5027,Périers,505011,Créances,1
50,5028,Pieux,505017,Les Pieux,15
50,5029,Pontorson,505019,Pontorson,8
50,5030,Quettehou,505026,Val-de-Saire,15
50,5031,Saint-Clair-sur-l'Elle,505018,Pont-Hébert,13
50,5032,Saint-Hilaire-du-Harcouët,505021,Saint-Hilaire-du-Harcouët,7
50,5033,Saint-James,505021,Saint-Hilaire-du-Harcouët,6
50,5034,Saint-Jean-de-Daye,505018,Pont-Hébert,9
50,5035,Saint-Lô-Est,505023,Saint-Lô-2,4
50,5036,Saint-Malo-de-la-Lande,505010,Coutances,5
50,5036,Saint-Malo-de-la-Lande,505001,Agon-Coutainville,4
50,5037,Sainte-Mère-Église,505005,Carentan-les-Marais,14
50,5038,Saint-Pierre-Église,505026,Val-de-Saire,14
50,5039,Saint-Pois,505027,Villedieu-les-Poêles-Rouffigny,6
50,5039,Saint-Pois,505015,Isigny-le-Buat,4
50,5040,Saint-Sauveur-Lendelin,505001,Agon-Coutainville,4
50,5040,Saint-Sauveur-Lendelin,505010,Coutances,2
50,5040,Saint-Sauveur-Lendelin,505022,Saint-Lô-1,1
50,5041,Saint-Sauveur-le-Vicomte,505004,Bricquebec-en-Cotentin,18
50,5042,Sartilly,505002,Avranches,9
50,5043,Sourdeval,505016,Le Mortainais,7
50,5044,Teilleul,505021,Saint-Hilaire-du-Harcouët,2
50,5044,Teilleul,505016,Le Mortainais,1
50,5045,Tessy-sur-Vire,505009,Condé-sur-Vire,9
50,5046,Torigni-sur-Vire,505009,Condé-sur-Vire,8
50,5047,Valognes,505025,Valognes,9
50,5048,Villedieu-les-Poêles,505027,Villedieu-les-Poêles-Rouffigny,9
50,5050,Équeurdreville-Hainneville,505008,Cherbourg-en-Cotentin-3,4
50,5051,Tourlaville,505024,Cherbourg-en-Cotentin-5,3
50,5052,Saint-Lô-Ouest,505018,Pont-Hébert,3
50,5052,Saint-Lô-Ouest,505022,Saint-Lô-1,1
50,5095,,505099,Saint-Lô,1
50,5096,,505098,Cherbourg-en-Cotentin,1
50,5097,,505002,Avranches,1
50,5098,,505011,Créances,1
50,5099,,505019,Pontorson,1
51,5101,Anglure,515122,Vertus-Plaine Champenoise,18
51,5102,Avize,515108,Épernay-2,13
51,5102,Avize,515122,Vertus-Plaine Champenoise,3
51,5103,Ay,515107,Épernay-1,15
51,5103,Ay,515106,Dormans-Paysages de Champagne,2
51,5104,Beine-Nauroy,515110,Mourmelon-Vesle et Monts de Champagne,12
51,5104,Beine-Nauroy,515102,Bourgogne-Fresne,3
51,5104,Beine-Nauroy,515118,Reims-8,2
51,5105,Bourgogne,515102,Bourgogne-Fresne,23
51,5107,Châtillon-sur-Marne,515106,Dormans-Paysages de Champagne,15
51,5107,Châtillon-sur-Marne,515107,Épernay-1,1
51,5107,Châtillon-sur-Marne,515109,Fismes-Montagne de Reims,1
51,5108,Givry-en-Argonne,515101,Argonne Suippe et Vesle,23
51,5109,Dormans,515106,Dormans-Paysages de Champagne,14
51,5110,Écury-sur-Coole,515105,Châlons-en-Champagne-3,17
51,5110,Écury-sur-Coole,515104,Châlons-en-Champagne-2,8
51,5110,Écury-sur-Coole,515122,Vertus-Plaine Champenoise,1
51,5112,Esternay,515121,Sézanne-Brie et Champagne,20
51,5112,Esternay,515122,Vertus-Plaine Champenoise,1
51,5113,Fère-Champenoise,515122,Vertus-Plaine Champenoise,14
51,5113,Fère-Champenoise,515105,Châlons-en-Champagne-3,4
51,5114,Fismes,515109,Fismes-Montagne de Reims,23
51,5114,Fismes,515102,Bourgogne-Fresne,1
51,5115,Heiltz-le-Maurupt,515120,Sermaize-les-Bains,22
51,5116,Marson,515105,Châlons-en-Champagne-3,15
51,5116,Marson,515101,Argonne Suippe et Vesle,3
51,5117,Montmirail,515121,Sézanne-Brie et Champagne,19
51,5118,Montmort-Lucy,515106,Dormans-Paysages de Champagne,21
51,5118,Montmort-Lucy,515122,Vertus-Plaine Champenoise,1
51,5119,Reims  1er Canton,515109,Fismes-Montagne de Reims,2
51,5119,Reims  1er Canton,515114,Reims-4,1
51,5122,Reims  4e  Canton,515115,Reims-5,1
51,5123,Sainte-Menehould,515101,Argonne Suippe et Vesle,27
51,5124,Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson,515120,Sermaize-les-Bains,13
51,5124,Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson,515123,Vitry-le-François-Champagne et Der,7
51,5125,Sézanne,515121,Sézanne-Brie et Champagne,22
51,5125,Sézanne,515122,Vertus-Plaine Champenoise,1
51,5126,Sompuis,515123,Vitry-le-François-Champagne et Der,10
51,5126,Sompuis,515105,Châlons-en-Champagne-3,3
51,5127,Suippes,515101,Argonne Suippe et Vesle,9
51,5127,Suippes,515110,Mourmelon-Vesle et Monts de Champagne,9
51,5128,Thiéblemont-Farémont,515120,Sermaize-les-Bains,33
51,5129,Vertus,515122,Vertus-Plaine Champenoise,21
51,5130,Verzy,515110,Mourmelon-Vesle et Monts de Champagne,16
51,5130,Verzy,515109,Fismes-Montagne de Reims,2
51,5130,Verzy,515114,Reims-4,2
51,5130,Verzy,515118,Reims-8,2
51,5131,Ville-en-Tardenois,515109,Fismes-Montagne de Reims,25
51,5131,Ville-en-Tardenois,515106,Dormans-Paysages de Champagne,13
51,5132,Ville-sur-Tourbe,515101,Argonne Suippe et Vesle,17
51,5133,Vitry-le-François-Est,515123,Vitry-le-François-Champagne et Der,8
51,5133,Vitry-le-François-Est,515120,Sermaize-les-Bains,7
51,5134,Vitry-le-François-Ouest,515123,Vitry-le-François-Champagne et Der,9
51,5135,Châlons-en-Champagne  2e  Canton,515104,Châlons-en-Champagne-2,9
51,5135,Châlons-en-Champagne  2e  Canton,515105,Châlons-en-Champagne-3,1
51,5136,Châlons-en-Champagne  3e  Canton,515103,Châlons-en-Champagne-1,3
51,5136,Châlons-en-Champagne  3e  Canton,515104,Châlons-en-Champagne-2,1
51,5137,Épernay  2e  Canton,515106,Dormans-Paysages de Champagne,5
51,5137,Épernay  2e  Canton,515108,Épernay-2,4
51,5137,Épernay  2e  Canton,515107,Épernay-1,1
51,5138,Reims  5e  Canton,515114,Reims-4,1
51,5140,Reims  7e  Canton,515118,Reims-8,4
51,5141,Reims  8e  Canton,515114,Reims-4,1
51,5141,Reims  8e  Canton,515115,Reims-5,1
51,5143,Châlons-en-Champagne  4e  Canton,515105,Châlons-en-Champagne-3,1
51,5196,,515197,Châlons-en-Champagne,1
51,5197,,515198,Épernay,1
51,5198,,515123,Vitry-le-François-Champagne et Der,1
51,5199,,515199,Reims,1
52,5201,Andelot-Blancheville,525201,Bologne,15
52,5201,Andelot-Blancheville,525211,Nogent,1
52,5202,Arc-en-Barrois,525204,Châteauvillain,10
52,5203,Auberive,525216,Villegusien-le-Lac,20
52,5204,Bourbonne-les-Bains,525202,Bourbonne-les-Bains,12
52,5205,Bourmont,525212,Poissons,23
52,5206,Châteauvillain,525204,Châteauvillain,14
52,5207,Chaumont-Nord,525205,Chaumont-1,6
52,5207,Chaumont-Nord,525206,Chaumont-2,2
52,5208,Chevillon,525208,Eurville-Bienville,8
52,5209,Clefmont,525212,Poissons,9
52,5209,Clefmont,525202,Bourbonne-les-Bains,7
52,5209,Clefmont,525211,Nogent,1
52,5210,Doulaincourt-Saucourt,525209,Joinville,6
52,5210,Doulaincourt-Saucourt,525201,Bologne,5
52,5211,Doulevant-le-Château,525209,Joinville,18
52,5212,Fayl-Billot,525203,Chalindrey,18
52,5213,Joinville,525209,Joinville,14
52,5213,Joinville,525208,Eurville-Bienville,1
52,5214,Juzennecourt,525204,Châteauvillain,12
52,5214,Juzennecourt,525201,Bologne,2
52,5215,Laferté-sur-Amance,525203,Chalindrey,9
52,5215,Laferté-sur-Amance,525202,Bourbonne-les-Bains,2
52,5216,Langres,525210,Langres,15
52,5216,Langres,525216,Villegusien-le-Lac,4
52,5216,Langres,525203,Chalindrey,2
52,5217,Longeau-Percey,525216,Villegusien-le-Lac,15
52,5217,Longeau-Percey,525203,Chalindrey,8
52,5218,Montier-en-Der,525217,Wassy,7
52,5219,Val-de-Meuse,525202,Bourbonne-les-Bains,5
52,5220,Neuilly-l'Évêque,525211,Nogent,11
52,5220,Neuilly-l'Évêque,525210,Langres,3
52,5220,Neuilly-l'Évêque,525202,Bourbonne-les-Bains,1
52,5220,Neuilly-l'Évêque,525203,Chalindrey,1
52,5221,Nogent,525211,Nogent,15
52,5221,Nogent,525202,Bourbonne-les-Bains,1
52,5222,Poissons,525212,Poissons,18
52,5223,Prauthoy,525216,Villegusien-le-Lac,15
52,5223,Prauthoy,525203,Chalindrey,1
52,5224,Saint-Blin,525212,Poissons,15
52,5226,Terre-Natale,525202,Bourbonne-les-Bains,6
52,5226,Terre-Natale,525203,Chalindrey,5
52,5226,Terre-Natale,525211,Nogent,1
52,5227,Vignory,525201,Bologne,16
52,5228,Wassy,525217,Wassy,12
52,5228,Wassy,525208,Eurville-Bienville,6
52,5228,Wassy,525213,Saint-Dizier-1,2
52,5229,Chaumont-Sud,525207,Chaumont-3,5
52,5229,Chaumont-Sud,525206,Chaumont-2,2
52,5230,Saint-Dizier-Nord-Est,525215,Saint-Dizier-3,2
52,5231,Saint-Dizier-Ouest,525213,Saint-Dizier-1,8
52,5232,Saint-Dizier-Sud-Est,525208,Eurville-Bienville,2
52,5285,,525298,Chaumont,1
52,5286,,525299,Saint-Dizier,1
53,5301,Ambrières-les-Vallées,535307,Gorron,6
53,5301,Ambrières-les-Vallées,535309,Lassay-les-Châteaux,1
53,5302,Argentré,535302,Bonchamp-lès-Laval,6
53,5302,Argentré,535308,L'Huisserie,3
53,5303,Bais,535306,Évron,7
53,5303,Bais,535309,Lassay-les-Châteaux,1
53,5304,Bierné,535301,Château-Gontier-sur-Mayenne-1,6
53,5305,Chailland,535305,Ernée,9
53,5306,Château-Gontier-Ouest,535301,Château-Gontier-sur-Mayenne-1,4
53,5306,Château-Gontier-Ouest,535303,Château-Gontier-sur-Mayenne-2,2
53,5307,Cossé-le-Vivien,535304,Cossé-le-Vivien,10
53,5307,Cossé-le-Vivien,535303,Château-Gontier-sur-Mayenne-2,1
53,5308,Couptrain,535317,Villaines-la-Juhel,9
53,5309,Craon,535303,Château-Gontier-sur-Mayenne-2,8
53,5309,Craon,535304,Cossé-le-Vivien,5
53,5310,Ernée,535305,Ernée,6
53,5311,Évron,535306,Évron,8
53,5312,Gorron,535307,Gorron,11
53,5313,Grez-en-Bouère,535315,Meslay-du-Maine,12
53,5314,Horps,535309,Lassay-les-Châteaux,7
53,5314,Horps,535317,Villaines-la-Juhel,1
53,5315,Landivy,535307,Gorron,9
53,5316,Lassay-les-Châteaux,535309,Lassay-les-Châteaux,6
53,5317,Laval-Nord-Est,535316,Saint-Berthevin,3
53,5319,Loiron,535313,Loiron-Ruillé,14
53,5320,Mayenne-Est,535309,Lassay-les-Châteaux,9
53,5320,Mayenne-Est,535302,Bonchamp-lès-Laval,1
53,5320,Mayenne-Est,535306,Évron,1
53,5321,Mayenne-Ouest,535314,Mayenne,7
53,5321,Mayenne-Ouest,535307,Gorron,1
53,5322,Meslay-du-Maine,535315,Meslay-du-Maine,13
53,5323,Montsûrs,535306,Évron,2
53,5323,Montsûrs,535302,Bonchamp-lès-Laval,1
53,5323,Montsûrs,535308,L'Huisserie,1
53,5323,Montsûrs,535315,Meslay-du-Maine,1
53,5324,Pré-en-Pail,535317,Villaines-la-Juhel,6
53,5325,Saint-Aignan-sur-Roë,535304,Cossé-le-Vivien,12
53,5326,Sainte-Suzanne,535315,Meslay-du-Maine,7
53,5327,Villaines-la-Juhel,535317,Villaines-la-Juhel,10
53,5328,Laval-Est,535308,L'Huisserie,1
53,5331,Château-Gontier-Est,535301,Château-Gontier-sur-Mayenne-1,2
53,5332,Saint-Berthevin,535308,L'Huisserie,4
53,5332,Saint-Berthevin,535304,Cossé-le-Vivien,2
53,5332,Saint-Berthevin,535316,Saint-Berthevin,1
53,5397,,535388,Château-Gontier-sur-Mayenne,1
53,5398,,535399,Laval,1
53,5399,,535314,Mayenne,1
54,5401,Arracourt,545401,Baccarat,11
54,5402,Audun-le-Roman,545417,Pays de Briey,21
54,5402,Audun-le-Roman,545423,Villerupt,3
54,5402,Audun-le-Roman,545411,Mont-Saint-Martin,1
54,5403,Baccarat,545401,Baccarat,20
54,5404,Badonviller,545401,Baccarat,12
54,5405,Bayon,545409,Lunéville-2,27
54,5406,Blâmont,545401,Baccarat,33
54,5407,Briey,545417,Pays de Briey,7
54,5408,Chambley-Bussières,545404,Jarny,9
54,5408,Chambley-Bussières,545418,Pont-à-Mousson,3
54,5409,Cirey-sur-Vezouze,545401,Baccarat,7
54,5410,Colombey-les-Belles,545410,Meine au Saintois,31
54,5411,Conflans-en-Jarnisy,545404,Jarny,16
54,5411,Conflans-en-Jarnisy,545417,Pays de Briey,9
54,5412,Domèvre-en-Haye,545416,Le Nord-Toulois,27
54,5413,Gerbéviller,545409,Lunéville-2,19
54,5414,Haroué,545410,Meine au Saintois,30
54,5415,Longuyon,545411,Mont-Saint-Martin,23
54,5416,Longwy,545407,Longwy,1
54,5417,Lunéville-Nord,545408,Lunéville-1,18
54,5418,Lunéville-Sud,545401,Baccarat,8
54,5418,Lunéville-Sud,545408,Lunéville-1,5
54,5418,Lunéville-Sud,545409,Lunéville-2,3
54,5423,Nomeny,545402,Entre Seille et Meurthe,25
54,5424,Pont-à-Mousson,545402,Entre Seille et Meurthe,9
54,5424,Pont-à-Mousson,545418,Pont-à-Mousson,8
54,5425,Saint-Nicolas-de-Port,545405,Jarville-la-Malgrange,7
54,5425,Saint-Nicolas-de-Port,545409,Lunéville-2,4
54,5425,Saint-Nicolas-de-Port,545415,Neuves-Maisons,2
54,5425,Saint-Nicolas-de-Port,545408,Lunéville-1,1
54,5426,Thiaucourt-Regniéville,545416,Le Nord-Toulois,17
54,5426,Thiaucourt-Regniéville,545418,Pont-à-Mousson,3
54,5427,Toul-Nord,545416,Le Nord-Toulois,11
54,5427,Toul-Nord,545420,Toul,6
54,5428,Toul-Sud,545420,Toul,8
54,5428,Toul-Sud,545410,Meine au Saintois,6
54,5428,Toul-Sud,545415,Neuves-Maisons,1
54,5429,Vézelise,545410,Meine au Saintois,31
54,5429,Vézelise,545415,Neuves-Maisons,2
54,5430,Herserange,545407,Longwy,3
54,5430,Herserange,545423,Villerupt,3
54,5431,Homécourt,545404,Jarny,9
54,5432,Mont-Saint-Martin,545407,Longwy,4
54,5432,Mont-Saint-Martin,545411,Mont-Saint-Martin,4
54,5433,Neuves-Maisons,545415,Neuves-Maisons,9
54,5434,Pompey,545421,Val de Lorraine Sud,5
54,5434,Pompey,545416,Le Nord-Toulois,1
54,5435,Saint-Max,545419,Saint-Max,3
54,5437,Villerupt,545423,Villerupt,8
54,5437,Villerupt,545411,Mont-Saint-Martin,4
54,5438,Jarville-la-Malgrange,545405,Jarville-la-Malgrange,4
54,5439,Laxou,545406,Laxou,2
54,5440,Tomblaine,545403,Grand Couronné,9
54,5440,Tomblaine,545405,Jarville-la-Malgrange,1
54,5440,Tomblaine,545408,Lunéville-1,1
54,5440,Tomblaine,545419,Saint-Max,1
54,5441,Dieulouard,545418,Pont-à-Mousson,10
54,5441,Dieulouard,545402,Entre Seille et Meurthe,1
54,5442,Malzéville,545403,Grand Couronné,6
54,5442,Malzéville,545402,Entre Seille et Meurthe,4
54,5442,Malzéville,545419,Saint-Max,1
54,5443,Seichamps,545403,Grand Couronné,9
54,5496,,545422,Vandœuvre-lès-Nancy,1
54,5497,,545498,Lunéville,1
54,5498,,545499,Nancy,1
54,5499,,545420,Toul,1
55,5501,Ancerville,555501,Ancerville,17
55,5502,Bar-le-Duc-Nord,555502,Bar-le-Duc-1,1
55,5502,Bar-le-Duc-Nord,555503,Bar-le-Duc-2,1
55,5503,Charny-sur-Meuse,555504,Belleville-sur-Meuse,15
55,5503,Charny-sur-Meuse,555506,Clermont-en-Argonne,6
55,5504,Clermont-en-Argonne,555506,Clermont-en-Argonne,14
55,5505,Commercy,555507,Commercy,14
55,5505,Commercy,555515,Vaucouleurs,5
55,5506,Damvillers,555511,Montmédy,20
55,5507,Dun-sur-Meuse,555514,Stenay,16
55,5507,Dun-sur-Meuse,555506,Clermont-en-Argonne,1
55,5508,Étain,555504,Belleville-sur-Meuse,12
55,5508,Étain,555509,Étain,10
55,5508,Étain,555505,Bouligny,4
55,5509,Fresnes-en-Woëvre,555509,Étain,32
55,5510,Gondrecourt-le-Château,555510,Ligny-en-Barrois,18
55,5511,Ligny-en-Barrois,555501,Ancerville,8
55,5511,Ligny-en-Barrois,555510,Ligny-en-Barrois,8
55,5511,Ligny-en-Barrois,555515,Vaucouleurs,4
55,5512,Montfaucon-d'Argonne,555506,Clermont-en-Argonne,17
55,5513,Montiers-sur-Saulx,555510,Ligny-en-Barrois,14
55,5514,Montmédy,555511,Montmédy,25
55,5515,Pierrefitte-sur-Aire,555508,Dieue-sur-Meuse,26
55,5516,Revigny-sur-Ornain,555512,Revigny-sur-Ornain,15
55,5517,Saint-Mihiel,555513,Saint-Mihiel,20
55,5518,Souilly,555508,Dieue-sur-Meuse,18
55,5519,Spincourt,555505,Bouligny,22
55,5520,Stenay,555514,Stenay,19
55,5521,Seuil-d'Argonne,555508,Dieue-sur-Meuse,13
55,5522,Varennes-en-Argonne,555506,Clermont-en-Argonne,12
55,5523,Vaubecourt,555512,Revigny-sur-Ornain,12
55,5524,Vaucouleurs,555515,Vaucouleurs,20
55,5525,Vavincourt,555502,Bar-le-Duc-1,8
55,5525,Vavincourt,555503,Bar-le-Duc-2,3
55,5526,Verdun-Est,555508,Dieue-sur-Meuse,5
55,5526,Verdun-Est,555517,Verdun-2,2
55,5527,Vigneulles-lès-Hattonchâtel,555513,Saint-Mihiel,14
55,5528,Void-Vacon,555515,Vaucouleurs,18
55,5529,Bar-le-Duc-Sud,555502,Bar-le-Duc-1,3
55,5529,Bar-le-Duc-Sud,555512,Revigny-sur-Ornain,1
55,5530,Verdun-Ouest,555516,Verdun-1,1
55,5531,Verdun-Centre,555517,Verdun-2,2
55,5592,,555598,Bar-le-Duc,1
55,5593,,555599,Verdun,1
56,5601,Allaire,565604,Guer,9
56,5602,Auray,565601,Auray,7
56,5602,Auray,565620,Vannes-2,2
56,5603,Baud,565615,Pontivy,5
56,5604,Belz,565617,Quiberon,5
56,5605,Cléguérec,565602,Gourin,8
56,5606,Elven,565616,Questembert,4
56,5606,Elven,565621,Vannes-3,3
56,5607,Faouët,565602,Gourin,6
56,5608,Gacilly,565604,Guer,6
56,5609,Gourin,565602,Gourin,5
56,5610,Grand-Champ,565603,Grand-Champ,6
56,5610,Grand-Champ,565620,Vannes-2,1
56,5610,Grand-Champ,565621,Vannes-3,1
56,5611,Groix,565609,Lorient-2,1
56,5612,Guémené-sur-Scorff,565602,Gourin,10
56,5613,Guer,565604,Guer,7
56,5614,Hennebont,565606,Hennebont,2
56,5614,Hennebont,565605,Guidel,1
56,5614,Hennebont,565614,Pluvigner,1
56,5615,Josselin,565613,Ploërmel,9
56,5616,Locminé,565603,Grand-Champ,5
56,5616,Locminé,565610,Moréac,1
56,5619,Malestroit,565610,Moréac,12
56,5620,Mauron,565613,Ploërmel,7
56,5621,Muzillac,565611,Muzillac,7
56,5622,Belle-Île,565617,Quiberon,4
56,5623,Ploërmel,565613,Ploërmel,6
56,5624,Plouay,565605,Guidel,6
56,5625,Pluvigner,565614,Pluvigner,5
56,5626,Pontivy,565615,Pontivy,9
56,5627,Pont-Scorff,565605,Guidel,4
56,5627,Pont-Scorff,565607,Lanester,1
56,5627,Pont-Scorff,565612,Ploemeur,1
56,5628,Port-Louis,565614,Pluvigner,5
56,5628,Port-Louis,565606,Hennebont,4
56,5629,Questembert,565616,Questembert,6
56,5629,Questembert,565610,Moréac,1
56,5629,Questembert,565611,Muzillac,1
56,5630,Quiberon,565617,Quiberon,7
56,5631,Roche-Bernard,565611,Muzillac,7
56,5631,Roche-Bernard,565604,Guer,1
56,5632,Rochefort-en-Terre,565616,Questembert,6
56,5632,Rochefort-en-Terre,565610,Moréac,2
56,5633,Rohan,565603,Grand-Champ,6
56,5633,Rohan,565613,Ploërmel,1
